[info]09:28:07 tester (411.TEST, 21) getPromoData (0.25 s)[192.168.37.33]
[info]10:39:04 tester (411.TEST, 21) ia motorizari 13 (0.24 s)[192.168.37.33]
[info]10:39:06 tester (411.TEST, 21) ia motorizari 19 (0.12 s)[192.168.37.33]
[info]10:39:06 tester (411.TEST, 21) ia motorizari 53 (0.28 s)[192.168.37.33]
[info]10:39:06 tester (411.TEST, 21) ia motorizari 25 (0.15 s)[192.168.37.33]
[info]10:39:06 tester (411.TEST, 21) ia motorizari 30 (0.24 s)[192.168.37.33]
[info]10:39:06 tester (411.TEST, 21) ia motorizari 36 (0.24 s)[192.168.37.33]
[info]10:39:07 tester (411.TEST, 21) ia motorizari 48 (0.24 s)[192.168.37.33]
[info]10:39:07 tester (411.TEST, 21) ia motorizari 172 (0.08 s)[192.168.37.33]
[info]10:39:07 tester (411.TEST, 21) ia motorizari 176 (0.23 s)[192.168.37.33]
[info]10:39:07 tester (411.TEST, 21) ia motorizari 1940 (0.22 s)[192.168.37.33]
[info]10:39:08 tester (411.TEST, 21) ia motorizari 433 (0.24 s)[192.168.37.33]
[info]10:39:08 tester (411.TEST, 21) ia motorizari 1500 (0.22 s)[192.168.37.33]
[info]10:39:08 tester (411.TEST, 21) ia motorizari 1501 (0.23 s)[192.168.37.33]
[info]10:39:08 tester (411.TEST, 21) ia motorizari 1502 (0.21 s)[192.168.37.33]
[info]10:39:08 tester (411.TEST, 21) ia motorizari 4553 (0.21 s)[192.168.37.33]
[info]10:39:09 tester (411.TEST, 21) ia motorizari 8554 (0.22 s)[192.168.37.33]
[info]10:39:09 tester (411.TEST, 21) ia motorizari 14 (0.24 s)[192.168.37.33]
[info]10:39:09 tester (411.TEST, 21) ia motorizari 26 (0.26 s)[192.168.37.33]
[info]10:39:09 tester (411.TEST, 21) ia motorizari 31 (0.23 s)[192.168.37.33]
[info]10:39:10 tester (411.TEST, 21) ia motorizari 1 (0.24 s)[192.168.37.33]
[info]10:39:10 tester (411.TEST, 21) ia motorizari 6 (0.23 s)[192.168.37.33]
[info]10:39:10 tester (411.TEST, 21) ia motorizari 8555 (0.21 s)[192.168.37.33]
[info]10:39:10 tester (411.TEST, 21) ia motorizari 78 (0.23 s)[192.168.37.33]
[info]10:39:12 tester (411.TEST, 21) ia motorizari 84 (0.24 s)[192.168.37.33]
[info]10:39:12 tester (411.TEST, 21) ia motorizari 8604 (0.26 s)[192.168.37.33]
[info]10:39:12 tester (411.TEST, 21) ia motorizari 9730 (0.24 s)[192.168.37.33]
[info]10:39:12 tester (411.TEST, 21) ia motorizari 4382 (0.24 s)[192.168.37.33]
[info]10:39:12 tester (411.TEST, 21) ia motorizari 1557 (0.10 s)[192.168.37.33]
[info]10:39:13 tester (411.TEST, 21) ia motorizari 4955 (0.29 s)[192.168.37.33]
[info]10:39:13 tester (411.TEST, 21) ia motorizari 10253 (0.27 s)[192.168.37.33]
[info]10:39:13 tester (411.TEST, 21) ia motorizari 6724 (0.23 s)[192.168.37.33]
[info]10:39:13 tester (411.TEST, 21) ia motorizari 11611 (0.09 s)[192.168.37.33]
[info]10:39:14 tester (411.TEST, 21) ia motorizari 11282 (0.29 s)[192.168.37.33]
[info]10:39:14 tester (411.TEST, 21) ia motorizari 5143 (0.11 s)[192.168.37.33]
[info]10:39:14 tester (411.TEST, 21) ia motorizari 10459 (0.24 s)[192.168.37.33]
[info]10:39:14 tester (411.TEST, 21) ia motorizari 253 (0.12 s)[192.168.37.33]
[info]10:39:14 tester (411.TEST, 21) ia motorizari 4731 (0.25 s)[192.168.37.33]
[info]10:39:15 tester (411.TEST, 21) ia motorizari 5376 (0.25 s)[192.168.37.33]
[info]10:39:15 tester (411.TEST, 21) ia motorizari 6418 (0.28 s)[192.168.37.33]
[info]10:39:15 tester (411.TEST, 21) ia motorizari 8031 (0.22 s)[192.168.37.33]
[info]10:39:15 tester (411.TEST, 21) ia motorizari 3485 (0.12 s)[192.168.37.33]
[info]10:39:16 tester (411.TEST, 21) ia motorizari 4797 (0.24 s)[192.168.37.33]
[info]10:39:16 tester (411.TEST, 21) ia motorizari 5377 (0.24 s)[192.168.37.33]
[info]10:39:16 tester (411.TEST, 21) ia motorizari 6988 (0.24 s)[192.168.37.33]
[info]10:39:16 tester (411.TEST, 21) ia motorizari 4840 (0.22 s)[192.168.37.33]
[info]10:39:18 tester (411.TEST, 21) ia motorizari 6243 (0.33 s)[192.168.37.33]
[info]10:39:18 tester (411.TEST, 21) ia motorizari 8030 (0.24 s)[192.168.37.33]
[info]10:39:18 tester (411.TEST, 21) ia motorizari 8159 (0.25 s)[192.168.37.33]
[info]10:39:18 tester (411.TEST, 21) ia motorizari 258 (0.26 s)[192.168.37.33]
[info]10:39:19 tester (411.TEST, 21) ia motorizari 1891 (0.26 s)[192.168.37.33]
[info]10:39:19 tester (411.TEST, 21) ia motorizari 5110 (0.27 s)[192.168.37.33]
[info]10:39:19 tester (411.TEST, 21) ia motorizari 9154 (0.16 s)[192.168.37.33]
[info]10:39:19 tester (411.TEST, 21) ia motorizari 5546 (0.22 s)[192.168.37.33]
[info]10:39:20 tester (411.TEST, 21) ia motorizari 10161 (0.28 s)[192.168.37.33]
[info]10:39:20 tester (411.TEST, 21) ia motorizari 3468 (0.23 s)[192.168.37.33]
[info]10:39:20 tester (411.TEST, 21) ia motorizari 3395 (0.10 s)[192.168.37.33]
[info]10:39:20 tester (411.TEST, 21) ia motorizari 5381 (0.23 s)[192.168.37.33]
[info]10:39:21 tester (411.TEST, 21) ia motorizari 9627 (0.28 s)[192.168.37.33]
[info]10:39:21 tester (411.TEST, 21) ia motorizari 8986 (0.26 s)[192.168.37.33]
[info]10:39:21 tester (411.TEST, 21) ia motorizari 265 (0.23 s)[192.168.37.33]
[info]10:39:21 tester (411.TEST, 21) ia motorizari 4935 (0.24 s)[192.168.37.33]
[info]10:39:22 tester (411.TEST, 21) ia motorizari 8627 (0.25 s)[192.168.37.33]
[info]10:39:22 tester (411.TEST, 21) ia motorizari 4632 (0.09 s)[192.168.37.33]
[info]10:39:22 tester (411.TEST, 21) ia motorizari 438 (0.22 s)[192.168.37.33]
[info]10:39:22 tester (411.TEST, 21) ia motorizari 194 (0.26 s)[192.168.37.33]
[info]10:39:22 tester (411.TEST, 21) ia motorizari 202 (0.24 s)[192.168.37.33]
[info]10:39:24 tester (411.TEST, 21) ia motorizari 8552 (0.21 s)[192.168.37.33]
[info]10:39:24 tester (411.TEST, 21) ia motorizari 8553 (0.22 s)[192.168.37.33]
[info]10:39:24 tester (411.TEST, 21) ia motorizari 9731 (0.28 s)[192.168.37.33]
[info]10:39:24 tester (411.TEST, 21) ia motorizari 7534 (0.16 s)[192.168.37.33]
[info]10:39:25 tester (411.TEST, 21) ia motorizari 5461 (0.25 s)[192.168.37.33]
[info]10:39:25 tester (411.TEST, 21) ia motorizari 14159 (0.24 s)[192.168.37.33]
[info]10:39:25 tester (411.TEST, 21) ia motorizari 3910 (0.23 s)[192.168.37.33]
[info]10:39:25 tester (411.TEST, 21) ia motorizari 6244 (0.22 s)[192.168.37.33]
[info]10:39:26 tester (411.TEST, 21) ia motorizari 8262 (0.23 s)[192.168.37.33]
[info]10:39:26 tester (411.TEST, 21) ia motorizari 4554 (0.22 s)[192.168.37.33]
[info]10:39:26 tester (411.TEST, 21) ia motorizari 5544 (0.16 s)[192.168.37.33]
[info]10:39:26 tester (411.TEST, 21) ia motorizari 3851 (0.22 s)[192.168.37.33]
[info]10:39:26 tester (411.TEST, 21) ia motorizari 12912 (0.16 s)[192.168.37.33]
[info]10:39:27 tester (411.TEST, 21) ia motorizari 5608 (0.23 s)[192.168.37.33]
[info]10:39:27 tester (411.TEST, 21) ia motorizari 4089 (0.24 s)[192.168.37.33]
[info]10:39:27 tester (411.TEST, 21) ia motorizari 13274 (0.24 s)[192.168.37.33]
[info]10:39:27 tester (411.TEST, 21) ia motorizari 485 (0.22 s)[192.168.37.33]
[info]10:39:28 tester (411.TEST, 21) ia modele pentru 505 (0.27 s)[192.168.37.33]
[info]10:39:28 tester (411.TEST, 21) ia motorizari 83 (0.16 s)[192.168.37.33]
[info]10:39:28 tester (411.TEST, 21) ia motorizari 4360 (0.23 s)[192.168.37.33]
[info]10:39:28 tester (411.TEST, 21) ia motorizari 343 (0.24 s)[192.168.37.33]
[info]10:39:30 tester (411.TEST, 21) ia motorizari 4361 (0.24 s)[192.168.37.33]
[info]10:39:30 tester (411.TEST, 21) ia motorizari 4469 (0.08 s)[192.168.37.33]
[info]10:39:30 tester (411.TEST, 21) ia motorizari 240 (0.23 s)[192.168.37.33]
[info]10:39:30 tester (411.TEST, 21) ia motorizari 267 (0.21 s)[192.168.37.33]
[info]10:39:30 tester (411.TEST, 21) ia motorizari 4493 (0.07 s)[192.168.37.33]
[info]10:39:30 tester (411.TEST, 21) ia motorizari 271 (0.24 s)[192.168.37.33]
[info]10:39:31 tester (411.TEST, 21) ia motorizari 276 (0.27 s)[192.168.37.33]
[info]10:39:31 tester (411.TEST, 21) ia motorizari 297 (0.09 s)[192.168.37.33]
[info]10:39:31 tester (411.TEST, 21) ia motorizari 302 (0.22 s)[192.168.37.33]
[info]10:39:31 tester (411.TEST, 21) ia motorizari 448 (0.22 s)[192.168.37.33]
[info]10:39:31 tester (411.TEST, 21) ia motorizari 4450 (0.23 s)[192.168.37.33]
[info]10:39:32 tester (411.TEST, 21) ia modele pentru 598 (0.10 s)[192.168.37.33]
[info]10:39:32 tester (411.TEST, 21) ia motorizari 1595 (0.23 s)[192.168.37.33]
[info]10:39:32 tester (411.TEST, 21) ia motorizari 3990 (0.07 s)[192.168.37.33]
[info]10:39:32 tester (411.TEST, 21) ia motorizari 1967 (0.07 s)[192.168.37.33]
[info]10:39:33 tester (411.TEST, 21) ia modele pentru 511 (0.70 s)[192.168.37.33]
[info]10:39:33 tester (411.TEST, 21) ia motorizari 164 (0.15 s)[192.168.37.33]
[info]10:39:33 tester (411.TEST, 21) ia motorizari 1608 (0.10 s)[192.168.37.33]
[info]10:39:33 tester (411.TEST, 21) ia motorizari 1602 (0.10 s)[192.168.37.33]
[info]10:39:33 tester (411.TEST, 21) ia motorizari 5114 (0.27 s)[192.168.37.33]
[info]10:39:34 tester (411.TEST, 21) ia motorizari 10974 (0.24 s)[192.168.37.33]
[info]10:39:34 tester (411.TEST, 21) ia motorizari 9620 (0.27 s)[192.168.37.33]
[info]10:39:34 tester (411.TEST, 21) ia motorizari 11003 (0.30 s)[192.168.37.33]
[info]10:39:34 tester (411.TEST, 21) ia motorizari 6713 (0.26 s)[192.168.37.33]
[info]10:39:36 tester (411.TEST, 21) ia motorizari 6441 (0.24 s)[192.168.37.33]
[info]10:39:36 tester (411.TEST, 21) ia motorizari 187 (0.16 s)[192.168.37.33]
[info]10:39:36 tester (411.TEST, 21) ia motorizari 1640 (0.31 s)[192.168.37.33]
[info]10:39:37 tester (411.TEST, 21) ia motorizari 12791 (0.42 s)[192.168.37.33]
[info]10:39:37 tester (411.TEST, 21) ia motorizari 13176 (0.22 s)[192.168.37.33]
[info]10:39:37 tester (411.TEST, 21) ia motorizari 13830 (0.24 s)[192.168.37.33]
[info]10:39:37 tester (411.TEST, 21) ia motorizari 11599 (0.29 s)[192.168.37.33]
[info]10:39:38 tester (411.TEST, 21) ia motorizari 1641 (0.16 s)[192.168.37.33]
[info]10:39:38 tester (411.TEST, 21) ia motorizari 224 (0.24 s)[192.168.37.33]
[info]10:39:39 tester (411.TEST, 21) ia motorizari 219 (1.30 s)[192.168.37.33]
[info]10:39:39 tester (411.TEST, 21) ia motorizari 286 (0.10 s)[192.168.37.33]
[info]10:39:39 tester (411.TEST, 21) ia motorizari 290 (0.24 s)[192.168.37.33]
[info]10:39:40 tester (411.TEST, 21) ia motorizari 304 (0.26 s)[192.168.37.33]
[info]10:39:40 tester (411.TEST, 21) ia motorizari 3397 (0.48 s)[192.168.37.33]
[info]10:39:42 tester (411.TEST, 21) ia motorizari 5389 (0.50 s)[192.168.37.33]
[info]10:39:42 tester (411.TEST, 21) ia motorizari 9831 (0.23 s)[192.168.37.33]
[info]10:39:42 tester (411.TEST, 21) ia motorizari 430 (0.23 s)[192.168.37.33]
[info]10:39:42 tester (411.TEST, 21) ia motorizari 434 (0.23 s)[192.168.37.33]
[info]10:39:43 tester (411.TEST, 21) ia motorizari 4571 (0.26 s)[192.168.37.33]
[info]10:39:43 tester (411.TEST, 21) ia motorizari 6241 (0.32 s)[192.168.37.33]
[info]10:39:43 tester (411.TEST, 21) ia motorizari 299 (0.22 s)[192.168.37.33]
[info]10:39:44 tester (411.TEST, 21) ia motorizari 4751 (0.24 s)[192.168.37.33]
[info]10:39:44 tester (411.TEST, 21) ia motorizari 11207 (0.26 s)[192.168.37.33]
[info]10:39:44 tester (411.TEST, 21) ia motorizari 294 (0.24 s)[192.168.37.33]
[info]10:39:44 tester (411.TEST, 21) ia motorizari 1311 (0.24 s)[192.168.37.33]
[info]10:39:45 tester (411.TEST, 21) ia motorizari 4088 (0.25 s)[192.168.37.33]
[info]10:39:45 tester (411.TEST, 21) ia motorizari 5430 (0.26 s)[192.168.37.33]
[info]10:39:45 tester (411.TEST, 21) ia motorizari 10266 (0.24 s)[192.168.37.33]
[info]10:39:45 tester (411.TEST, 21) ia motorizari 308 (0.23 s)[192.168.37.33]
[info]10:39:46 tester (411.TEST, 21) ia motorizari 3999 (0.24 s)[192.168.37.33]
[info]10:39:46 tester (411.TEST, 21) ia motorizari 5569 (0.26 s)[192.168.37.33]
[info]10:39:46 tester (411.TEST, 21) ia motorizari 11600 (0.24 s)[192.168.37.33]
[info]10:39:46 tester (411.TEST, 21) ia motorizari 11900 (0.23 s)[192.168.37.33]
[info]10:39:48 tester (411.TEST, 21) ia motorizari 11300 (0.23 s)[192.168.37.33]
[info]10:39:48 tester (411.TEST, 21) ia motorizari 456 (0.24 s)[192.168.37.33]
[info]10:39:48 tester (411.TEST, 21) ia motorizari 452 (0.08 s)[192.168.37.33]
[info]10:39:48 tester (411.TEST, 21) ia motorizari 464 (0.23 s)[192.168.37.33]
[info]10:39:48 tester (411.TEST, 21) ia motorizari 1449 (0.11 s)[192.168.37.33]
[info]10:39:49 tester (411.TEST, 21) ia motorizari 4993 (0.22 s)[192.168.37.33]
[info]10:39:49 tester (411.TEST, 21) ia motorizari 8541 (0.33 s)[192.168.37.33]
[info]10:39:49 tester (411.TEST, 21) ia motorizari 8274 (0.23 s)[192.168.37.33]
[info]10:39:49 tester (411.TEST, 21) ia motorizari 459 (0.16 s)[192.168.37.33]
[info]10:39:50 tester (411.TEST, 21) ia motorizari 1892 (0.23 s)[192.168.37.33]
[info]10:39:50 tester (411.TEST, 21) ia motorizari 5079 (0.10 s)[192.168.37.33]
[info]10:39:50 tester (411.TEST, 21) ia motorizari 8762 (0.24 s)[192.168.37.33]
[info]10:39:50 tester (411.TEST, 21) ia motorizari 1642 (0.22 s)[192.168.37.33]
[info]10:39:50 tester (411.TEST, 21) ia motorizari 3390 (0.21 s)[192.168.37.33]
[info]10:39:51 tester (411.TEST, 21) ia motorizari 486 (0.24 s)[192.168.37.33]
[info]10:39:51 tester (411.TEST, 21) ia motorizari 5086 (0.09 s)[192.168.37.33]
[info]10:39:51 tester (411.TEST, 21) ia motorizari 5087 (0.23 s)[192.168.37.33]
[info]10:39:51 tester (411.TEST, 21) ia motorizari 9159 (0.28 s)[192.168.37.33]
[info]10:39:51 tester (411.TEST, 21) ia motorizari 11034 (0.26 s)[192.168.37.33]
[info]10:39:52 tester (411.TEST, 21) ia motorizari 9160 (0.22 s)[192.168.37.33]
[info]10:39:52 tester (411.TEST, 21) ia motorizari 4002 (0.23 s)[192.168.37.33]
[info]10:39:52 tester (411.TEST, 21) ia motorizari 539 (0.26 s)[192.168.37.33]
[info]10:39:52 tester (411.TEST, 21) ia motorizari 544 (0.08 s)[192.168.37.33]
[info]10:39:54 tester (411.TEST, 21) ia motorizari 549 (0.22 s)[192.168.37.33]
[info]10:39:54 tester (411.TEST, 21) ia motorizari 4816 (0.23 s)[192.168.37.33]
[info]10:39:54 tester (411.TEST, 21) ia motorizari 7864 (0.26 s)[192.168.37.33]
[info]10:39:54 tester (411.TEST, 21) ia motorizari 14283 (0.27 s)[192.168.37.33]
[info]10:39:55 tester (411.TEST, 21) ia motorizari 2054 (0.33 s)[192.168.37.33]
[info]10:39:55 tester (411.TEST, 21) ia motorizari 4805 (0.21 s)[192.168.37.33]
[info]10:39:55 tester (411.TEST, 21) ia motorizari 67 (0.23 s)[192.168.37.33]
[info]10:39:55 tester (411.TEST, 21) ia motorizari 1435 (0.23 s)[192.168.37.33]
[info]10:39:56 tester (411.TEST, 21) ia motorizari 1790 (0.21 s)[192.168.37.33]
[info]10:39:56 tester (411.TEST, 21) ia motorizari 8277 (0.24 s)[192.168.37.33]
[info]10:39:56 tester (411.TEST, 21) ia motorizari 14383 (0.21 s)[192.168.37.33]
[info]10:39:56 tester (411.TEST, 21) ia motorizari 5085 (0.24 s)[192.168.37.33]
[info]10:39:57 tester (411.TEST, 21) ia motorizari 8763 (0.26 s)[192.168.37.33]
[info]10:39:57 tester (411.TEST, 21) ia motorizari 11945 (0.22 s)[192.168.37.33]
[info]10:39:57 tester (411.TEST, 21) ia motorizari 4343 (0.23 s)[192.168.37.33]
[info]10:39:57 tester (411.TEST, 21) ia motorizari 6414 (0.25 s)[192.168.37.33]
[info]10:39:58 tester (411.TEST, 21) ia motorizari 11482 (0.28 s)[192.168.37.33]
[info]10:39:58 tester (411.TEST, 21) ia motorizari 7378 (0.24 s)[192.168.37.33]
[info]10:39:58 tester (411.TEST, 21) ia motorizari 12845 (0.22 s)[192.168.37.33]
[info]10:39:58 tester (411.TEST, 21) ia motorizari 138 (0.22 s)[192.168.37.33]
[info]10:39:58 tester (411.TEST, 21) ia motorizari 3483 (0.24 s)[192.168.37.33]
[info]10:40:00 tester (411.TEST, 21) ia motorizari 2079 (0.08 s)[192.168.37.33]
[info]10:40:00 tester (411.TEST, 21) ia motorizari 4924 (0.23 s)[192.168.37.33]
[info]10:40:00 tester (411.TEST, 21) ia motorizari 8033 (0.24 s)[192.168.37.33]
[info]10:40:00 tester (411.TEST, 21) ia motorizari 5516 (0.16 s)[192.168.37.33]
[info]10:40:00 tester (411.TEST, 21) ia motorizari 4279 (0.08 s)[192.168.37.33]
[info]10:40:01 tester (411.TEST, 21) ia motorizari 11443 (0.24 s)[192.168.37.33]
[info]10:40:01 tester (411.TEST, 21) ia motorizari 11902 (0.23 s)[192.168.37.33]
[info]10:40:01 tester (411.TEST, 21) ia modele pentru 602 (0.56 s)[192.168.37.33]
[info]10:40:02 tester (411.TEST, 21) ia motorizari 4090 (0.15 s)[192.168.37.33]
[info]10:40:02 tester (411.TEST, 21) ia motorizari 5889 (0.16 s)[192.168.37.33]
[info]10:40:02 tester (411.TEST, 21) ia motorizari 5887 (0.16 s)[192.168.37.33]
[info]10:40:02 tester (411.TEST, 21) ia motorizari 5890 (0.22 s)[192.168.37.33]
[info]10:40:02 tester (411.TEST, 21) ia motorizari 5888 (0.16 s)[192.168.37.33]
[info]10:40:03 tester (411.TEST, 21) ia motorizari 7535 (0.23 s)[192.168.37.33]
[info]10:40:03 tester (411.TEST, 21) ia motorizari 7372 (0.24 s)[192.168.37.33]
[info]10:40:03 tester (411.TEST, 21) ia motorizari 9591 (0.26 s)[192.168.37.33]
[info]10:40:03 tester (411.TEST, 21) ia motorizari 5556 (0.37 s)[192.168.37.33]
[info]10:40:04 tester (411.TEST, 21) ia motorizari 9592 (0.13 s)[192.168.37.33]
[info]10:40:04 tester (411.TEST, 21) ia motorizari 1990 (0.22 s)[192.168.37.33]
[info]10:40:04 tester (411.TEST, 21) ia motorizari 1976 (0.26 s)[192.168.37.33]
[info]10:40:04 tester (411.TEST, 21) ia motorizari 3514 (0.29 s)[192.168.37.33]
[info]10:40:04 tester (411.TEST, 21) ia motorizari 5912 (0.08 s)[192.168.37.33]
[info]10:40:06 tester (411.TEST, 21) ia motorizari 5916 (0.22 s)[192.168.37.33]
[info]10:40:06 tester (411.TEST, 21) ia motorizari 5915 (0.21 s)[192.168.37.33]
[info]10:40:06 tester (411.TEST, 21) ia motorizari 5917 (0.23 s)[192.168.37.33]
[info]10:40:06 tester (411.TEST, 21) ia motorizari 1999 (0.16 s)[192.168.37.33]
[info]10:40:07 tester (411.TEST, 21) ia motorizari 1997 (0.43 s)[192.168.37.33]
[info]10:40:07 tester (411.TEST, 21) ia motorizari 9590 (0.30 s)[192.168.37.33]
[info]10:40:07 tester (411.TEST, 21) ia motorizari 1998 (0.26 s)[192.168.37.33]
[info]10:40:07 tester (411.TEST, 21) ia motorizari 5921 (0.09 s)[192.168.37.33]
[info]10:40:08 tester (411.TEST, 21) ia motorizari 9589 (0.22 s)[192.168.37.33]
[info]10:40:08 tester (411.TEST, 21) ia motorizari 2000 (0.34 s)[192.168.37.33]
[info]10:40:08 tester (411.TEST, 21) ia motorizari 2001 (0.32 s)[192.168.37.33]
[info]10:40:09 tester (411.TEST, 21) ia motorizari 5930 (0.16 s)[192.168.37.33]
[info]10:40:09 tester (411.TEST, 21) ia motorizari 5928 (0.23 s)[192.168.37.33]
[info]10:40:09 tester (411.TEST, 21) ia motorizari 5927 (0.07 s)[192.168.37.33]
[info]10:40:09 tester (411.TEST, 21) ia motorizari 5929 (0.08 s)[192.168.37.33]
[info]10:40:09 tester (411.TEST, 21) ia motorizari 5597 (0.18 s)[192.168.37.33]
[info]10:40:09 tester (411.TEST, 21) ia motorizari 5933 (0.30 s)[192.168.37.33]
[info]10:40:10 tester (411.TEST, 21) ia motorizari 5932 (0.24 s)[192.168.37.33]
[info]10:40:10 tester (411.TEST, 21) ia motorizari 5931 (0.24 s)[192.168.37.33]
[info]10:40:10 tester (411.TEST, 21) ia motorizari 5934 (0.22 s)[192.168.37.33]
[info]10:40:10 tester (411.TEST, 21) ia motorizari 5965 (0.09 s)[192.168.37.33]
[info]10:40:11 tester (411.TEST, 21) ia motorizari 1991 (0.25 s)[192.168.37.33]
[info]10:40:12 tester (411.TEST, 21) ia motorizari 1977 (0.22 s)[192.168.37.33]
[info]10:40:12 tester (411.TEST, 21) ia motorizari 5096 (0.08 s)[192.168.37.33]
[info]10:40:12 tester (411.TEST, 21) ia motorizari 11488 (0.25 s)[192.168.37.33]
[info]10:40:12 tester (411.TEST, 21) ia motorizari 4067 (0.21 s)[192.168.37.33]
[info]10:40:13 tester (411.TEST, 21) ia motorizari 2002 (0.23 s)[192.168.37.33]
[info]10:40:13 tester (411.TEST, 21) ia motorizari 5547 (0.10 s)[192.168.37.33]
[info]10:40:13 tester (411.TEST, 21) ia motorizari 11489 (0.22 s)[192.168.37.33]
[info]10:40:13 tester (411.TEST, 21) ia motorizari 8127 (0.13 s)[192.168.37.33]
[info]10:40:13 tester (411.TEST, 21) ia motorizari 10516 (0.09 s)[192.168.37.33]
[info]10:40:13 tester (411.TEST, 21) ia motorizari 9625 (0.11 s)[192.168.37.33]
[info]10:40:13 tester (411.TEST, 21) ia motorizari 5578 (0.21 s)[192.168.37.33]
[info]10:40:14 tester (411.TEST, 21) ia motorizari 5407 (0.21 s)[192.168.37.33]
[info]10:40:14 tester (411.TEST, 21) ia motorizari 7536 (0.32 s)[192.168.37.33]
[info]10:40:14 tester (411.TEST, 21) ia motorizari 6011 (0.26 s)[192.168.37.33]
[info]10:40:15 tester (411.TEST, 21) ia motorizari 6451 (0.38 s)[192.168.37.33]
[info]10:40:15 tester (411.TEST, 21) ia motorizari 4082 (0.24 s)[192.168.37.33]
[info]10:40:15 tester (411.TEST, 21) ia motorizari 5401 (0.23 s)[192.168.37.33]
[info]10:40:15 tester (411.TEST, 21) ia motorizari 5402 (0.24 s)[192.168.37.33]
[info]10:40:16 tester (411.TEST, 21) ia motorizari 5403 (0.24 s)[192.168.37.33]
[info]10:40:16 tester (411.TEST, 21) ia motorizari 1975 (0.31 s)[192.168.37.33]
[info]10:40:16 tester (411.TEST, 21) ia motorizari 6081 (0.29 s)[192.168.37.33]
[info]10:40:18 tester (411.TEST, 21) ia motorizari 6083 (0.30 s)[192.168.37.33]
[info]10:40:18 tester (411.TEST, 21) ia motorizari 2003 (0.13 s)[192.168.37.33]
[info]10:40:18 tester (411.TEST, 21) ia motorizari 10003 (0.24 s)[192.168.37.33]
[info]10:40:18 tester (411.TEST, 21) ia motorizari 5400 (0.22 s)[192.168.37.33]
[info]10:40:18 tester (411.TEST, 21) ia motorizari 5405 (0.08 s)[192.168.37.33]
[info]10:40:18 tester (411.TEST, 21) ia motorizari 5404 (0.22 s)[192.168.37.33]
[info]10:40:19 tester (411.TEST, 21) ia motorizari 9083 (0.06 s)[192.168.37.33]
[info]10:40:19 tester (411.TEST, 21) ia motorizari 5406 (0.23 s)[192.168.37.33]
[info]10:40:19 tester (411.TEST, 21) ia motorizari 6131 (0.27 s)[192.168.37.33]
[info]10:40:19 tester (411.TEST, 21) ia motorizari 10907 (0.36 s)[192.168.37.33]
[info]10:40:20 tester (411.TEST, 21) ia motorizari 11127 (0.16 s)[192.168.37.33]
[info]10:40:20 tester (411.TEST, 21) ia motorizari 11133 (0.25 s)[192.168.37.33]
[info]10:40:20 tester (411.TEST, 21) ia motorizari 11129 (0.22 s)[192.168.37.33]
[info]10:40:20 tester (411.TEST, 21) ia motorizari 10909 (0.22 s)[192.168.37.33]
[info]10:40:21 tester (411.TEST, 21) ia motorizari 6155 (0.22 s)[192.168.37.33]
[info]10:40:21 tester (411.TEST, 21) ia motorizari 8543 (0.26 s)[192.168.37.33]
[info]10:40:21 tester (411.TEST, 21) ia motorizari 6162 (0.23 s)[192.168.37.33]
[info]10:40:21 tester (411.TEST, 21) ia motorizari 7538 (0.23 s)[192.168.37.33]
[info]10:40:22 tester (411.TEST, 21) ia motorizari 4605 (0.24 s)[192.168.37.33]
